Product_Name,Brand_Name,Product_Qnty,Product_Price,Product_Desc
Butter Milk - Spiced,Nandini,200 ml Carton,Rs 10,"['Nandini spiced Buttermilk is an energizing health drink. It is ended from superiority curds and is blended with fresh green chillies, fresh ginger and green coriander leaves. Nandini spiced Buttermilk promotes fitness and easy digestion.']"
Organic Certified Organic Toned Milk,Fresho,1 L,Rs 92,['Fresho Organic is 100 % certified organic and pure cow milk which is of high quality. Our cows are fed on home-grown organic fodder and cattle feed. Milk is naturally produced without the use of growth hormone injections or antibiotics. Milking is done in hygienic conditions and fresh milk is immediately chilled to 4º C to maintain freshness and the nutrients of milk are intact.']
Bake Rusk Toast,Britannia,72 g,Rs 10,"['Make your tea time crunchy and rusky with wonderfully delicious Britannia Premium Bake Rusk. The flavour of it makes you leave mouth-watering. It gives the best nutrition to your health. Experience the taste, texture, and crunch of the classic Britannia Premium Bake Rusk. With the right amount of sweetness, substance of wheat and hint of elaichi, it perfectly complements your steaming cup of tea!']"
A+ Nourish Dahi,Nestle,200 g Cup,Rs 35,['NestlE a+ Nourish Dahi starts with high quality milk which then undergoes stringent quality checks. Then the dairy experts use their skill and international expertise to produce rich and creamy dahi. NestlE ensures your family gets thick and delicious a+ Nourish Dahi.\r\nEach serve (200g) of this thick and delicious yoghurt helps meet 2 of the 3 dairy portions that you need in a day. NestlE a+ Nourish Dahi is rich in Calcium and contains no added preservatives.']
 Milk - Soya,Sofit,Sugar Free,Rs 126.10,"['Sugar Free SOFIT Soya Milk is a great way to kick-start your day. It is a delicious and healthy drink for everyone in the family. This soya milk is enriched with Soy Proteins, Omega-3, Vitamins & Calcium.  It is cholesterol and gluten free and an ideal pick for the lactose intolerant & vegans.  Also available in 5 Delicious Flavors: Chocolate, Mango, Kesar Pista, Vanilla & Coffee Mocha']"
Moonfils Choco Cream,Bauli,45 g Pouch,Rs 15,"['Oven baked and made with naturally leavened dough, these Moonfils are filled with rich cocoa cream.  This soft & delicious Italian puff roll stays fresh for much longer than most breads or cakes.']"
dairy Dahi - Made From Toned Milk,mother,400 g Cup,Rs 50,"['Mother Dairy Dahi Cup 100% Natural is a luscious, smooth and well set curd which gives you the flavor of Homemade curd with no the hassles of setting curd at home. Our curd is arranged using the best quality standards making it disinfected. It is regularly thick, reliable and natural lacking the use of any preservatives. It is complete from pasteurized standardized milk which contains 4.5 % milk fat and 10 % milk SNF.']"
Butter - Pasteurised,Amul,200 g Tub,Rs 98,['Amul is synonymous with Butter in India. Several Generation of Indian consumers have grown up with the taste of Amul Butter for the six decades. Utterly Butterly Delicious taste of Amul Butter is must on breakfast table of almost every Indian Household.']
Fresh Paneer - Classic Block,Gowardhan,200 g Pouch,Rs 99,"['Gowardhan Paneer is unsalted, home-made, colorless cheese. It is a protein-rich food. It is usually served chopped into cubes and fried with spinach and many other ingredients such as garlic and onions.']"
Processed Cheese - Chiplets Cubes,Amul,200 g (8 Cubes),Rs 114,"['The cubic shapes of Amul Processed Cheese Chiplets make it perfect for parties. They are best served with pineapple dices, and to add some zing, you can sprinkle some chaat masala over the cubes. This nutritious product from the house of Amul is rich in milk proteins and calcium. Although these cheese cubes add something more to your party platter, you can also grate the cheese and add it to your sauce or soup to make it creamier and thicker.']"
Curd - Set,Akshayakalpa,Artisanal,Rs 40,"['Made from pure and certified organic milk, this artisanal curd is the perfect combination of health and taste. Loaded with several essential nutrients, curd is comparatively lighter on the stomach and easier to digest than milk. Curd also has an amazing effect on the skin and helps maintain its beauty.']"
A+ Slim Skimmed Milk,Nestle,1 L Carton,Rs 89,"['NestlE a+ Slim Milk is a step towards keeping fit and looking great. Choosing a low fat diet and physical activities like taking the stairs, jogging and cycling can help meet your fitness goal.\r\nEnjoy the delicious low fat NestlE a+ Slim Milk with 0.2% fat in every glass (1 glass = 200ml). Including low fat products in your daily diet can help maintain your calorie intake. NestlE a+ Slim Milk has the same goodness of regular milk with 95% less fat *as compare to cow or buffalo milk.  \r\nThis UHT Treated Skimmed Milk, with the power of Calium and Protein, has no added preservatives. This milk undergoes 61 stringent quality checks, including checks for adulterants, aflatoxin and antibiotics, and is packed in a 6 layer packaging to provide 100% protection against adulteration. \r\nWarning: This product is not be used as an infant milk substitute. Do not buy if the pack is puffed.\r\nStorage: Store in a cool, dry and hygienic place. Once opened, refrigerate (between 4 degree to 8 degree Celsius) and consume within 2 days.']"
A+ Slim Dahi - Low-Fat Curd,Nestle,400 g Cup,Rs 78,"['NestlE a+ Slim Dahi is a step towards keeping fit and looking great. Choosing a low fat diet and physical activities like taking the stairs, jogging and cycling can help meet your fitness goal. \r\nEach serve (200g) of this thick and delicious yoghurt helps meet 2 of the 3 dairy portions that you need in a day. NestlE a+ Slim Dahi is low in fats and contains no added preservatives.']"
Pressery Almond Milk Plain - Unsweetened,Raw,Lactose Free,Rs 285,"['Almond milk is derived from plants, which means no animals were harmed in the making of this milk. It has no cholesterol or saturated fat and is low in calories compared to regular milk. It is packed with good-for-you fats and is known for its Vitamin D and Calcium content. This dairy substitute aids in the overall strengthening of bones and toning of muscles.']"
Slim Slim 'n' Trim Skimmed Milk,Amul,1 L,Rs 70,['Pasteurised Milk Amul milk meets the PFA standards for the respective type of milk.\nAmul Milk is the most hygienic liquid milk available in the market.\nIt is pasteurised in state-of-the-art processing plants and pouch-packed to make it conveniently available to consumers.']
 Milk Shake - Chocolate,Hersheys,200 ml,Rs 32.20,"['EAN Code: 8901071211284  Manufacturer Name & Address : Hershey India Private Limited, Plot No. 5, New Industrial Area No. 1, Mandideep, Dist Raisen 462046, MP, India  Best before 19-08-2020  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034 | Email: customerservice@bigbasket.com']"
 Milk - Soya,Sofit,Chocolate,Rs 126.10,"['Get set with this delicious chocolate flavored Soya Milk by Sofit. Be it a day filled with work, or just brimming with fun, do more with Sofit!\xa0Rich in Soy Proteins, Omega-3, Vitamins & Calcium, this delicious drink keeps you and your family healthy & fit. \xa0Sofit Soya Milk is cholesterol free & gluten free, and an ideal pick for the lactose intolerant & vegans. Available in 4 more delicious flavors: Mango, Kesar Pista, Vanilla & Coffee Mocha.']"
Burger Buns - Safe,Fresho,Preservative Free,Rs 29,"[""Freshly Baked bread is one of life's greatest simple pleasures and at Bigbasket we decided to give you just that. We start baking our bread once your order using the finest ingredients available. At Bigbasket were passionate about making bread extra special, so we hope you'll enjoy eating it as much as we enjoyed baking it. Our Burger Buns are soft as clouds and perfect for homemade burgers.""]"
Buttery Spread - Garlic & Herbs,Amul,100 g Carton,Rs 49,['Amul Butter with Garlic flakes & Oregano leaves']
Signature Bread - Garlic,Fresho,200 g,Rs 59,"['This artisan garlic bread is a real treat, perfect for any occasion, drenched in butter and herb mixture. Generally served along with pasta and other main courses, all around the world. A mixture of butter or olive oil, oregano, chilly flakes, etc., can be spread on the bread to make it a perfect evening snack.']"
White Big Bread Slices - Safe,Fresho,Preservative Free,Rs 35,"[""Freshly Baked bread is one of life's greatest simple pleasures and at Bigbasket we decided to give you just that. We start baking our bread once your order using the finest ingredients available. Use Fresho White bread's Big Slices for making scrumptious jumbo sandwiches at home! These are also perfect for scooping up your favourite curry!""]"
Processed Cheese Block,Amul,200 g Carton,Rs 106,"['Amul Processed Cheese Block is completed from graded cow/buffalo milk using microbial rennet. It is delectably creamy and superior supply of vitamin A, protein and Calcium. It is very healthful and rich in milk protein. It is 100 % vegetarian. It improves its flavor in melted dishes like soups and saucy spicy and hot recipes. It is especially strong for your diet due to its dietary value.']"
Mist Curd - Farm Fresh,Milky,400 g Cup,Rs 60,['Milky Mist dahi gives a lot of health benefits. Ready from superior quality pasteurized toned milk; Milky Mist provides you the correct thickness and quality. The live and active bacterial culture included in Milky Mist Curd aids digestion and lets you live a healthy energetic life.']
Malai Paneer,Amul,100 g Pouch,Rs 39,"[""EAN Code: 8901262180016  Manufactured & Marketed by: Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.  Best before 05-07-2020  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034 | Email: customerservice@bigbasket.com""]"
Butter - Pasteurised (School Pack),Amul,10 g (Pack of 10),Rs 57,"['Butter, Common Salt, Nutrition']"
Mist Cheese - Slices,Milky,200 g Pouch,Rs 126,"[""Milky Mist Cheese Slices is prepared from pure cow's milk, giving you the ideal mix of aroma and texture that makes our ghee stand apart.""]"
Mithai Mate - Sweetened Condensed Milk,Amul,400 g Tin,Rs 106,"['As the name suggests, Amul Mithai Mate is indeed the best friend for your desserts; this sweet thickener is now made with skimmed milk so that you have less calories in your sweet dish. There are probably thousands of recipes which has Amul Mithai Mate as its key ingredient. Whether you are making kheer, thandai, coconut ladoos, or white fudge, you simply cannot do without this smooth creamy sweetened condensed milk.']"
Lassi,Amul,250 ml Carton,Rs 20,['Amul Lassi is a refreshing milk-based natural drink. It is an easy to use delicious drink that refreshes you immediately.']
Chocolate Cake,Britannia,120 g,Rs 30,"[""Britannia Chocolate Cake has soft and delicious cake slices with the goodness of chocolate, milk and eggs. With each bite feel the richness and smoothness of chocolate which gives mouth-watering flavour. Britannia Cakes have soft spongy and fluffy slices that deliciously melts in your mouth.  Believing in delivering fresh and healthy products, Britannia India manufactures some of India's favourite cakes.""]"
Sweet Bun - Safe,Fresho,Preservative Free,Rs 29,"['Fresho Sweet Bun is a soft and delicious accompaniment for your tea, coffee. It goes beautifully well with jams, marmalades, butter etc. Made with premium ingredients, enjoy the amazing taste with every bite.']"
Mist Fruit Yoghurt - Blueberry,Milky,100 g,Rs 15,['Yoghurt enriched with Natural Fruit & flavour.']
 A+ ActiPlus Dahi - Probiotic Curd,Nestle,400 g Cup,Rs 78,"[""NestlE a+ ActiPlus Dahi has been made to support healthy digestion. Probiotics help in improving digestion. Eating dahi with probiotics everyday restores the body's requirement of beneficial bacteria and helps strengthen your digestive system.  \r\nEach serve (200g) of this thick and delicious yoghurt helps meet 2 of the 3 dairy portions that you need in a day. NestlE a+ Slim Dahi is low in fats and contains no added preservatives.""]"
Whipping Cream,Amul,250 ml Carton,Rs 69,"['Total Fat - 30 g, Saturated Fat - 21 g, Trans Fat - 0 g, Total Carbohydrate - 2.8 g, Protein - 1.7 g']"
Fruit Cake,Britannia,120 g,Rs 30,"[""Britannia Fruit Cake has soft and delicious cake slices with the goodness of little fruit bits, milk and eggs. With the best all-natural ingredients, each bite gives mouth-watering flavour. Britannia Cakes have soft spongy and fluffy slices that deliciously melts in your mouth.  Believing in delivering fresh and healthy products, Britannia India manufactures some of India's favourite cakes.""]"
Cheese Spread - Yummy Plain,Amul,200 g Box,Rs 85,"['Amul Cheese Spread - Yummy Plain is a good supply of calcium and milk proteins. It is finished from soft cheese, cheddar cheese and common salt. It is especially easy to use and simple to spread. It is light, low-calorie, low-fat & low-cholesterol bread spread. It has 26% less fat and calorie content as contrasted to butter or margarine. It is perfect for adding delectable taste to rotis, parathas, omelettes, dosas, nans, kulchas, pakoras, samosas and many other Indian dishes.']"
Pizza Base - Whole Wheat,Fresho,Safe,Rs 29,['Our Pizza Base is made with the finest wheat flour sourced across the country. It is made keeping in mind the authentic textures of traditional Italian pizza. Fresho Whole Wheat Pizza base is the perfect crust for all your favourite toppings!']
Natural Paneer,Id,200 g,Rs 100,['iD Fresh Paneer is soft and creamy. It is made with the natural lemon juice. Paneer is an excellent source of protein and a rich source of selenium and potassium. It does not contain any added artificial chemicals or acids.']
Diet Soy Paneer (Tofu),Pure,200 g,Rs 60,"['EAN Code: 8908000605016  Manufactured & Marketed by: Bio Nutrients (India) Pvt. Ltd. 192, Avn Towers, Zone-1, M.P.Nagar, Bhopal-462011  Best before 21-04-2020  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034 | Email: customerservice@bigbasket.com']"
Mist Curd - Set,Milky,200 g,Rs 30,"['Milky Mist Yoghurt Curd is an excellent source of calcium and proteins that is prepared from good quality, pasteurized and toned milk. The curd makes a great side dish or can be used to make lassi or homemade curd of your own.']"
Whole Wheat Bread - Chemical-Free,Fresho,200 g,Rs 25,"['Freshly Baked bread is one of life’s greatest simple pleasures and at Bigbasket we decided to give you just that. We start baking our bread once your order using the finest ingredients available. At Bigbasket were passionate about making bread extra special, so we hope you’ll enjoy eating it as much as we enjoyed baking it. Soft and spongy bread for all your meals.']"
Pizza Base - Safe,Fresho,Preservative Free,Rs 39,['Our Pizza Base is made with the Finest wheat flour sourced across the country. It is made keeping in mind the authentic textures of traditional Italian pizza. Fresho Pizza base is the perfect crust for all your favourite toppings!']
Paneer,Heritage,200 g Pouch,Rs 100,"['Heritage Paneer is rich in proteins. It is having smooth, softness and uniform texture. It has a fresh quality and a dense, brittle texture that goes wonderfully with strong flavors.']"
Wholewheat Masala Pav - Chemical Free,Fresho,300 g,Rs 30,"[""Freshly Baked bread is one of life's greatest simple pleasures and at Bigbasket we decided to give you just that. Use Fresho's soft and bouncy Whole Wheat Pav with your favourite curries, vadas, veggies and more!""]"
Multigrain Hot Dog Bun - Safe,Fresho,Preservative Free,Rs 65,"['Fresho Bread brings to you a soft and delicious Multigrain Hot-Dog bun. Spread some butter or mayonnaise, add sausage or a Tikki of your choice along with some zesty sauces for a classic home-made hot dog!']"
Mist Fruit Yoghurt - Peach,Milky,100 g,Rs 15,['Yoghurt enriched with Natural Fruit & flavour.']
Curd - Premium,Heritage,400 g Cup,Rs 55,"['Heritage Curd is a rich foundation of calcium and proteins. Organized from superior quality pasteurized toned milk to provide you the correct thickness and texture. It aids in improving your immune system, digestive system.']"
Daily Fresh - Dahi,Britannia,150 g Cup,Rs 20,"['Britannia Daily Fresh Dahi is 100% clean and healthy. No preservatives, no colors, no flavors. It is typically a part of our normal diet. It can be used to create Curd rice, baingan dahi, kadi pakora â€¦ and not to forget those lip-smacking chaats like dahi vade, papdi chaat etc.']"
Tutti Frutti Bun - Safe,Fresho,Preservative Free,Rs 30,"['Fresho Tutti-frutti Bun comes with yummy tutti-fruttis added on top. It is a soft and delicious accompaniment for your tea, coffee. It goes beautifully well with jams, marmalades, butter etc.']"
Cake Muffills - Strawberry,Britannia,35 g,Rs 10,"[""Britannia Cake Muffills Strawberry are little muffins with delicious centre fillings of your favourite strawberry flavour. The thick strawberry filling will leave you mouth-watering. Believing in delivering fresh and healthy products, Britannia India manufactures some of India's favourite cakes.""]"
Daily Fresh - Dahi,Britannia,400 g Cup,Rs 48,"['Britannia Daily Fresh Dahi.\r\nEvery scoop is thicker, tastier and healthier. The result of a meticulously monitored and controlled process.\r\nBritannia Daily Fresh Dahi comes with no added preservatives, colours and flavors, and so truly lives up to its name.']"
Vital Plus Curd,Gowardhan,500 g Pouch,Rs 40,"['Gowardhan vital standardised milk contains 4 to 5 percent fat and 8 to 9 percent SNF. Gowardhan fresh toned milk contains 3 percent fat, vital plus fill cream milk with 6 percent fat and 9 percent SNF.Starts your day on a healthy note with this milk.']"
Dahi - Fresh 'n' Thick,Gowardhan,400gm Cup,Rs 55,"['EAN Code: 8906001020035  Manufactured & Marketed by: Parag Milk Foods Limited, No. 20Th Floor, Nirmal Building, Nariman Point, Mumbai - 400021  Best before 8 days from the date of delivery  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034 | Email: customerservice@bigbasket.com']"
A+ Grekyo Blueberry - Greek Yoghurt,Nestle,100 g,Rs 45,"[""If it's Greek, you bet it's divine. What makes new NestlE a+ GREKYO Greek Yoghurt special is the added fruit pieces and extra milk protein and calcium, which gives a deliciously creamy and thick texture. \r\nAlong with added fruit pieces, this delicious fruity and thick Greek Yoghurt is low in fat. So, anytime you feel hungry, grab a cup of NestlE a+ GREKYO and enjoy a great snack. So, are you ready to taste sheer bliss? \r\nStorage: Store in a cool, dry and hygienic place.""]"
Mist Fruit Yoghurt - Pineapple,Milky,100 ml,Rs 15,"['Milky Mist Fruit yogurt Pineapple  is favorite among many because of its silky consistency, real fruit pulp and tang-free, pudding quality. It offers the taste of real fruit Pineapple. The fruit, grain & nut mix-ins gives lively flavor to yoghurt.']"
& Bread Gluten-free Sorghum Sliced Bread,Bon,200 g,Rs 145,"[""Bon and Bread is your access to premium french bread and bakes. The 'Bon and Bread' Multigrain Bread is fortified with real multigrain and whole wheat.\xa0- Multi grains include Linseeds, Flax seeds, Sesame seeds, hulled sunflower seeds, watermelon seeds, Oat flakes, corn grits and pulses. They are high in fibre.- High on taste, baked to perfection\xa0- Made in a facility that processes nuts and gluten.""]"
Signature Blueberry Cheese Cake - Frozen,Fresho,200 g,Rs 249,"[""Fresho Signature Blueberry Cheese Cake is made using the most luscious cream cheese with swirls of a sweet and tangy Blueberry sauce that's sure to leaving you craving for more. This delicious cheesecake is perfect for your celebrations or parties and is the easiest answer to all your midnight sweet cravings!""]"
Signature Chocolate Cheese Cake - Frozen,Fresho,Eggless,Rs 249,['Fresho Signature Chocolate Cheese Cake is made with the authentic American recipe but with an added twist of chocolate making it a scrumptious dessert for your loved ones. Celebrate the joys of life with this pure vegetarian cake. A perfect dessert for parties or a delicious solution for all your sweet cravings!']
Signature New York Cheese Cake - Frozen,Fresho,200 g,Rs 249,"['Fresho Signature Classic New York Style Cheese Cake is made with an American authentic recipe and the most luscious cream cheese. It makes for a great dessert, a popular party favourite and is perfect for your sweet tooth. Indulge in the simple joys of life!']"
Signature Rainbow Cake - Frozen,Fresho,200 g,Rs 249,"['Fresho Signature brings the joys of every colour in this rich and scrumptious Rainbow Cake. Dig into the soft and spongy cake layers filled with sweet cream cheese filling. Perfect for your celebrations, a party table or simply a midnight craving!']"
Milk Classic Curd,Happy,500 g Pouch,Rs 60,"['Made a variety of dishes with this classic curd.We are a team of extremely passionate & experienced individuals who are here to bring back Real Milk into the market – Fresh, Untouched & Organic! With our own farm in Tumkur homing 400+ happy cows, it allows us to have complete control over the quality & freshness from fodder to the table. Partnering with German tech partner GEA (top 3 in the world) and Israeli consultants have helped us reach international standards in terms of quality of the milk and the cow’s health. We truly believe that happy cows give happy milk. Therefore, we have created a stress-free & green environment on the farm for them.This 100% organic farm fresh curd is made of whole cow milk.']"
Baker's Dozen Banana Walnut Cake - 100% Wholewheat,The,150 g,Rs 155,"['With the sweetness of freshly mashed bananas and the crunchiness of Kashmiri walnuts, this 100% whole wheat cake is a wholesome nutritious meal. With no added maida or any preservatives, this whole wheat banana walnut cake is packed using a special German packaging technology (""fresh lock pack"") that retains its oven-baked freshness. Use it a tea time snack, or pack it in your child\'s tiffin for a healthy natural meal.']"
